Ns3 X,Ns3 Y,Ns2 X,Ns2 Y,N5.6x6 X,N5.6x6 Y,N.25x1 X,N.25x1 Y,Ps2 X,Ps2 Y,Ps3 X,Ps3 Y,P3x1 X,P3x1 Y,P.5x2 X,P.5x2 Y,P2x1 X,P2x1 Y,P1.92x1 X,P1.92x1 Y,P1x3 X,P1x3 Y,P.25x20 X,P.25x20 Y,Ps.5 X,Ps.5 Y,P1x2 X,P1x2 Y,CA_P X,CA_P Y,CA_N X,CA_N Y,Ps.25 X,Ps.25 Y,Ns.3 X,Ns.3 Y,P2x.3 X,P2x.3 Y,N1.92x1 X,N1.92x1 Y,N2x1 X,N2x1 Y
9.99999999999999e-10,1.06260559273002,9.99999999999999e-10,0.9104667274890162,9.99999999999999e-10,0.6135541470027602,9.99999999999999e-10,1.778604345140541,9.99999999999999e-10,0.3699470445247637,9.99999999999999e-10,0.361934126626945,9.99999999999999e-10,0.1511742955869016,9.99999999999999e-10,1.45541074707091,9.99999999999999e-10,0.2027218542200123,9.99999999999999e-10,0.2101678544679362,9.99999999999999e-10,0.9610458620087944,9.99999999999999e-10,79.41334569857456,9.99999999999999e-10,0.5325147591925882,9.99999999999999e-10,0.6752766511894912,9.99999999999999e-10,0.6950021916730704,9.99999999999999e-10,1.425804946538139,9.99999999999999e-10,1.569945890076796,9.99999999999999e-10,1.964569309094032,9.99999999999999e-10,0.1340417557669722,9.99999999999999e-10,0.6123264092162188,9.99999999999999e-10,0.6077750038953023
1.445439770745926e-09,1.062904797491493,1.445439770745926e-09,0.9101243829903071,1.445439770745926e-09,0.6155704743421264,1.445439770745926e-09,1.792020163913486,1.445439770745926e-09,0.368904519533015,1.445439770745926e-09,0.3610262720715001,1.445439770745926e-09,0.1498064388932921,1.445439770745926e-09,1.451987690705663,1.445439770745926e-09,0.2015762842773855,1.445439770745926e-09,0.2090212039169278,1.445439770745926e-09,0.9617733112432818,1.445439770745926e-09,77.52172580635816,1.445439770745926e-09,0.5270722234766438,1.445439770745926e-09,0.6750052961590841,1.445439770745926e-09,0.6930711571305795,1.445439770745926e-09,1.425900040589165,1.445439770745926e-09,1.514658165244936,1.445439770745926e-09,1.924112539728352,1.445439770745926e-09,0.1305858626008623,1.445439770745926e-09,0.605954242206252,1.445439770745926e-09,0.6011716528609535
2.089296130854037e-09,1.063141221610231,2.089296130854037e-09,0.9098727602915579,2.089296130854037e-09,0.6178291685071524,2.089296130854037e-09,1.806138007395709,2.089296130854037e-09,0.3678868705458426,2.089296130854037e-09,0.3601685979493147,2.089296130854037e-09,0.1484915435838818,2.089296130854037e-09,1.44865612085563,2.089296130854037e-09,0.2004876077606544,2.089296130854037e-09,0.2079291977059531,2.089296130854037e-09,0.9625972807843821,2.089296130854037e-09,75.62809417828819,2.089296130854037e-09,0.5213345410372713,2.089296130854037e-09,0.6747711448581217,2.089296130854037e-09,0.6914938500306703,2.089296130854037e-09,1.425084958512282,2.089296130854037e-09,1.459106114945248,2.089296130854037e-09,1.879913305721835,2.089296130854037e-09,0.1270493958720808,2.089296130854037e-09,0.5993904780582011,2.089296130854037e-09,0.5943565775058095
3.019951720402013e-09,1.063328343365126,3.019951720402013e-09,0.9096961386741717,3.019951720402013e-09,0.6202981086366725,3.019951720402013e-09,1.820923632851077,3.019951720402013e-09,0.3668550565360807,3.019951720402013e-09,0.3593247899622889,3.019951720402013e-09,0.1471832419392204,3.019951720402013e-09,1.445408036510059,3.019951720402013e-09,0.1994107205796178,3.019951720402013e-09,0.2068467015648653,3.019951720402013e-09,0.9634952258629249,3.019951720402013e-09,73.74226370268583,3.019951720402013e-09,0.5152717988387809,3.019951720402013e-09,0.6745383300766266,3.019951720402013e-09,0.6901255124278285,3.019951720402013e-09,1.423626547199252,3.019951720402013e-09,1.403722810479794,3.019951720402013e-09,1.832034816331599,3.019951720402013e-09,0.1234193634829844,3.019951720402013e-09,0.5925817906879294,3.019951720402013e-09,0.5872781995672194
4.365158322401655e-09,1.06348441420703,4.365158322401655e-09,0.9095736383798869,4.365158322401655e-09,0.6229264238073828,4.365158322401655e-09,1.836185318158757,4.365158322401655e-09,0.3657843603376568,4.365158322401655e-09,0.3584731297113008,4.365158322401655e-09,0.1458551985419558,4.365158322401655e-09,1.442197859290549,4.365158322401655e-09,0.1983181653291703,4.365158322401655e-09,0.2057460989906378,4.365158322401655e-09,0.964431123304595,4.365158322401655e-09,71.87349198056917,4.365158322401655e-09,0.5088750044570711,4.365158322401655e-09,0.6742702630456323,4.365158322401655e-09,0.6888546555134163,4.365158322401655e-09,1.421735764894534,4.365158322401655e-09,1.348978857988533,4.365158322401655e-09,1.780606956653416,4.365158322401655e-09,0.1197105537629533,4.365158322401655e-09,0.5854927919280052,4.365158322401655e-09,0.5799047545471508
6.309573444801925e-09,1.063634656415597,6.309573444801925e-09,0.9094761355575199,6.309573444801925e-09,0.6256325792073747,6.309573444801925e-09,1.851524750763222,6.309573444801925e-09,0.3646616288902557,6.309573444801925e-09,0.3576035018313956,6.309573444801925e-09,0.1444967924887631,6.309573444801925e-09,1.438940246227279,6.309573444801925e-09,0.1971962223079182,6.309573444801925e-09,0.2046134367635092,6.309573444801925e-09,0.9653536226949454,6.309573444801925e-09,70.03046275489085,6.309573444801925e-09,0.5021551691590933,6.309573444801925e-09,0.6739277308607167,6.309573444801925e-09,0.6875898969930432,6.309573444801925e-09,1.419588491579078,6.309573444801925e-09,1.295341369064,6.309573444801925e-09,1.725857229352362,6.309573444801925e-09,0.115957177518238,6.309573444801925e-09,0.5781048677394228,6.309573444801925e-09,0.5722233383718985
9.120108393559085e-09,1.063812277710707,9.120108393559085e-09,0.9093643599073362,9.120108393559085e-09,0.6282916895619384,9.120108393559085e-09,1.866284799938942,9.120108393559085e-09,0.3634828664879676,9.120108393559085e-09,0.3567145934469328,9.120108393559085e-09,0.1431088943755353,9.120108393559085e-09,1.435514529784915,9.120108393559085e-09,0.1960414894290866,9.120108393559085e-09,0.2034450795006145,9.120108393559085e-09,0.9661981135820737,9.120108393559085e-09,68.22076014665117,9.120108393559085e-09,0.4951410772515829,9.120108393559085e-09,0.6734695788764561,9.120108393559085e-09,0.6862530982155258,9.120108393559085e-09,1.417332824881304,9.120108393559085e-09,1.243209055776574,9.120108393559085e-09,1.668132321855375,9.120108393559085e-09,0.1122028847753471,9.120108393559085e-09,0.5704156243034174,9.120108393559085e-09,0.5642392901333685
1.318256738556405e-08,1.064056909456836,1.318256738556405e-08,0.90918975524909,1.318256738556405e-08,0.6307242980302018,1.318256738556405e-08,1.879515167436352,1.318256738556405e-08,0.3622504542213036,1.318256738556405e-08,0.3558104338701576,1.318256738556405e-08,0.1416988097071767,1.318256738556405e-08,1.431783393959076,1.318256738556405e-08,0.1948571939929855,1.318256738556405e-08,0.2022441263534589,1.318256738556405e-08,0.9668958701397938,1.318256738556405e-08,66.45001198641103,1.318256738556405e-08,0.4878752047408009,1.318256738556405e-08,0.6728573800232227,1.318256738556405e-08,0.6847790777392008,1.318256738556405e-08,1.415081162750073,1.318256738556405e-08,1.192832783310349,1.318256738556405e-08,1.60791093412663,1.318256738556405e-08,0.1084893611064322,1.318256738556405e-08,0.5624385972915429,1.318256738556405e-08,0.5559753407046135
1.905460717963245e-08,1.064408573111844,1.905460717963245e-08,0.9089004021312898,1.905460717963245e-08,0.6326909952193333,1.905460717963245e-08,1.88999302603717,1.905460717963245e-08,0.3609696591964775,1.905460717963245e-08,0.3548958127267797,1.905460717963245e-08,0.140274150238931,1.905460717963245e-08,1.427633265062779,1.905460717963245e-08,0.1936489879422566,1.905460717963245e-08,0.2010163419299803,1.905460717963245e-08,0.9673930106113282,1.905460717963245e-08,64.72109878350624,1.905460717963245e-08,0.4804085317911086,1.905460717963245e-08,0.6720653452052159,1.905460717963245e-08,0.6831224128816304,1.905460717963245e-08,1.412887518182387,1.905460717963245e-08,1.144243538471734,1.905460717963245e-08,1.545811321343567,1.905460717963245e-08,0.1048452114061481,1.905460717963245e-08,0.5542034342396579,1.905460717963245e-08,0.547470511485851
2.754228703338163e-08,1.064895517518943,2.754228703338163e-08,0.9084542838330603,2.754228703338163e-08,0.6338991317766731,2.754228703338163e-08,1.896348974588804,2.754228703338163e-08,0.3596448482927467,2.754228703338163e-08,0.3539709810009793,2.754228703338163e-08,0.1388365578279847,2.754228703338163e-08,1.423037978795283,2.754228703338163e-08,0.1924207776814875,2.754228703338163e-08,0.1997661334475683,2.754228703338163e-08,0.9676789040246393,2.754228703338163e-08,63.03402411829251,2.754228703338163e-08,0.4727965890518127,2.754228703338163e-08,0.6710952344950897,2.754228703338163e-08,0.6812705957401107,2.754228703338163e-08,1.410716979338478,2.754228703338163e-08,1.097220658898422,2.754228703338163e-08,1.482599767507697,2.754228703338163e-08,0.1012781960696276,2.754228703338163e-08,0.5457575399922442,2.754228703338163e-08,0.5387796541965727
3.981071705534967e-08,1.065516128502237,3.981071705534967e-08,0.9078403472832928,3.981071705534967e-08,0.6340275806545635,3.981071705534967e-08,1.897342360676713,3.981071705534967e-08,0.3582766678143273,3.981071705534967e-08,0.3530271759999002,3.981071705534967e-08,0.137377373204685,3.981071705534967e-08,1.418133961939988,3.981071705534967e-08,0.1911718934974973,3.981071705534967e-08,0.1984938350430382,3.981071705534967e-08,0.967817562884973,3.981071705534967e-08,61.38697887479321,3.981071705534967e-08,0.4650996704227072,3.981071705534967e-08,0.6699929526165936,3.981071705534967e-08,0.6792598653978383,3.981071705534967e-08,1.408423641265101,3.981071705534967e-08,1.051330972082205,3.981071705534967e-08,1.419205502629618,3.981071705534967e-08,0.09777405137209538,3.981071705534967e-08,0.537170650567074,3.981071705534967e-08,0.5299753161758444
5.754399373371561e-08,1.066218903360116,5.754399373371561e-08,0.9071035830842195,5.754399373371561e-08,0.6327708028548115,5.754399373371561e-08,1.892285402354152,5.754399373371561e-08,0.3568616816778373,5.754399373371561e-08,0.3520451209889646,5.754399373371561e-08,0.1358775016261543,5.754399373371561e-08,1.413279731845296,5.754399373371561e-08,0.1898969357714157,5.754399373371561e-08,0.197195577654274,5.754399373371561e-08,0.967969349049273,5.754399373371561e-08,59.77861260776618,5.754399373371561e-08,0.4573882421834894,5.754399373371561e-08,0.6688601923644423,5.754399373371561e-08,0.6771867385776408,5.754399373371561e-08,1.405758741020006,5.754399373371561e-08,1.006045104672133,5.754399373371561e-08,1.356740112047737,5.754399373371561e-08,0.09430320526716726,5.754399373371561e-08,0.5285429786231086,5.754399373371561e-08,0.5211532498635991
8.317637711026698e-08,1.066888613257155,8.317637711026698e-08,0.9063652318443418,8.317637711026698e-08,0.6298944676144028,8.317637711026698e-08,1.881535466494118,8.317637711026698e-08,0.3553949957428333,8.317637711026698e-08,0.3509978560841954,8.317637711026698e-08,0.1343121822970771,8.317637711026698e-08,1.409067553650018,8.317637711026698e-08,0.1885885589489665,8.317637711026698e-08,0.1958659620816975,8.317637711026698e-08,0.9683895922908298,8.317637711026698e-08,58.21072900447457,8.317637711026698e-08,0.4497505512671266,8.317637711026698e-08,0.6678537929479348,8.317637711026698e-08,0.6752075009635292,8.317637711026698e-08,1.402422692834523,8.317637711026698e-08,0.9608980713405482,8.317637711026698e-08,1.296507047371779,8.317637711026698e-08,0.09083320680528167,8.317637711026698e-08,0.5200148737809616,8.317637711026698e-08,0.5124405180341648
1.202264434617411e-07,1.06734766368459,1.202264434617411e-07,0.9058272431195871,1.202264434617411e-07,0.6252865387214773,1.202264434617411e-07,1.866906676338757,1.202264434617411e-07,0.3538746887475609,1.202264434617411e-07,0.3498572214746599,1.202264434617411e-07,0.1326588845402845,1.202264434617411e-07,1.406269639968855,1.202264434617411e-07,0.1872418928609688,1.202264434617411e-07,0.1945022389523823,1.202264434617411e-07,0.9693985966121925,1.202264434617411e-07,56.69014334745119,1.202264434617411e-07,0.442296422129216,1.202264434617411e-07,0.6671692916254748,1.202264434617411e-07,0.6735216582429192,1.202264434617411e-07,1.398152169131014,1.202264434617411e-07,0.9156340426439182,1.202264434617411e-07,1.239979300568529,1.202264434617411e-07,0.08734189951511001,1.202264434617411e-07,0.5117726538889673,1.202264434617411e-07,0.5040017086012881
1.737800828749373e-07,1.067376750534514,1.737800828749373e-07,0.9057546600089563,1.737800828749373e-07,0.6189874299109772,1.737800828749373e-07,1.851863899947118,1.737800828749373e-07,0.3523058129498335,1.737800828749373e-07,0.3486015186447789,1.737800828749373e-07,0.1309050534276356,1.737800828749373e-07,1.405727872083187,1.737800828749373e-07,0.1858585331423913,1.737800828749373e-07,0.1931079838970949,1.737800828749373e-07,0.9713295878425506,1.737800828749373e-07,55.22874309546313,1.737800828749373e-07,0.4351523527029405,1.737800828749373e-07,0.667011568584386,1.737800828749373e-07,0.6723417944358967,1.737800828749373e-07,1.392810750740387,1.737800828749373e-07,0.8702830391349858,1.737800828749373e-07,1.188731260818992,1.737800828749373e-07,0.0838264627604258,1.737800828749373e-07,0.5040444531311039,1.737800828749373e-07,0.4960372442920676
2.511886431509576e-07,1.066750452116765,2.511886431509576e-07,0.90643882494087,2.511886431509576e-07,0.6111924867659601,2.511886431509576e-07,1.84146911036454,2.511886431509576e-07,0.3507022094934761,2.511886431509576e-07,0.3472217009465097,2.511886431509576e-07,0.1290530361855043,2.511886431509576e-07,1.408215116602497,2.511886431509576e-07,0.1844486360949811,2.511886431509576e-07,0.191694882452933,2.511886431509576e-07,0.9744687132836944,2.511886431509576e-07,53.84164986337039,2.511886431509576e-07,0.4284476056007727,2.511886431509576e-07,0.6675600155644108,2.511886431509576e-07,0.6718570353733139,2.511886431509576e-07,1.38644808909562,2.511886431509576e-07,0.8251539549099854,2.511886431509576e-07,1.144331391221056,2.511886431509576e-07,0.08030618637282701,2.511886431509576e-07,0.4970833871405275,2.511886431509576e-07,0.4887703774590258
3.630780547701007e-07,1.065277355065113,3.630780547701007e-07,0.9081516326764885,3.630780547701007e-07,0.602232418424951,3.630780547701007e-07,1.84217663985112,3.630780547701007e-07,0.3490858289792919,3.630780547701007e-07,0.3457247334084915,3.630780547701007e-07,0.1271214250288727,3.630780547701007e-07,1.414296071830604,3.630780547701007e-07,0.183030922643807,3.630780547701007e-07,0.1902824920767286,3.630780547701007e-07,0.9790000713195569,3.630780547701007e-07,52.54410083844218,3.630780547701007e-07,0.4222952128424174,3.630780547701007e-07,0.6689357031028311,3.630780547701007e-07,0.6721977211495423,3.630780547701007e-07,1.37931126157395,3.630780547701007e-07,0.7807647692541017,3.630780547701007e-07,1.108217806945671,3.630780547701007e-07,0.07681991256830414,3.630780547701007e-07,0.491140846977801,3.630780547701007e-07,0.4824246080999703
5.248074602497717e-07,1.062834413597331,5.248074602497717e-07,0.9111017679276395,5.248074602497717e-07,0.592543137657612,5.248074602497717e-07,1.861617383212375,5.248074602497717e-07,0.3474844024516208,5.248074602497717e-07,0.3441342237894477,5.248074602497717e-07,0.1251436171392463,5.248074602497717e-07,1.424202605555449,5.248074602497717e-07,0.1816312505643302,5.248074602497717e-07,0.1888966676333549,5.248074602497717e-07,0.984962592580929,5.248074602497717e-07,51.34782526746245,5.248074602497717e-07,0.4167729196657107,5.248074602497717e-07,0.671175055849359,5.248074602497717e-07,0.6734062099517398,5.248074602497717e-07,1.371816479197305,5.248074602497717e-07,0.7377453511929644,5.248074602497717e-07,1.081574249785384,5.248074602497717e-07,0.07342053745826356,5.248074602497717e-07,0.4864360766842077,5.248074602497717e-07,0.477196908091364
7.585775750291824e-07,1.059389741774777,7.585775750291824e-07,0.9153994224396991,7.585775750291824e-07,0.5826336817286938,7.585775750291824e-07,1.90842585590901,7.585775750291824e-07,0.345928521322706,7.585775750291824e-07,0.3424890706983637,7.585775750291824e-07,0.1231647889834439,7.585775750291824e-07,1.437728012864295,7.585775750291824e-07,0.180280427532278,7.585775750291824e-07,0.1875673199345759,7.585775750291824e-07,0.9922208281963758,7.585775750291824e-07,50.25742588094462,7.585775750291824e-07,0.4119075625238499,7.585775750291824e-07,0.6742118579195725,7.585775750291824e-07,0.6754160376136079,7.585775750291824e-07,1.364501144479288,7.585775750291824e-07,0.6967414977480473,7.585775750291824e-07,1.065202693503181,7.585775750291824e-07,0.07016866625102966,7.585775750291824e-07,0.4831275671463766,7.585775750291824e-07,0.4732321061702175
1.096478196143183e-06,1.055012651012518,1.096478196143183e-06,0.9210313279846787,1.096478196143183e-06,0.5730541976670748,1.096478196143183e-06,1.99195639880224,1.096478196143183e-06,0.344448683364651,1.096478196143183e-06,0.340840647944094,1.096478196143183e-06,0.1212379850994149,1.096478196143183e-06,1.454147024617452,1.096478196143183e-06,0.1790113898207883,1.096478196143183e-06,0.1863256143122141,1.096478196143183e-06,1.000451703368408,1.096478196143183e-06,49.26699568027717,1.096478196143183e-06,0.4076643645640347,1.096478196143183e-06,0.6778689981321436,1.096478196143183e-06,0.6780409025612116,1.096478196143183e-06,1.357972065030306,1.096478196143183e-06,0.6583339039314232,1.096478196143183e-06,1.059368110619773,1.096478196143183e-06,0.06712643561556805,1.096478196143183e-06,0.4812890401587203,1.096478196143183e-06,0.470601416164303
1.58489319246111e-06,1.049871871548582,1.58489319246111e-06,0.9278465318226395,1.58489319246111e-06,0.5643603196977515,1.58489319246111e-06,2.121425561335436,1.58489319246111e-06,0.3430722284757594,1.58489319246111e-06,0.3392484791475214,1.58489319246111e-06,0.1194193336370865,1.58489319246111e-06,1.472183816085753,1.58489319246111e-06,0.1778552783422004,1.58489319246111e-06,0.1852001207080188,1.58489319246111e-06,1.009152978232456,1.58489319246111e-06,48.35723055210948,1.58489319246111e-06,0.4039417796621283,1.58489319246111e-06,0.6818629136055379,1.58489319246111e-06,0.680975889190639,1.58489319246111e-06,1.352855067579898,1.58489319246111e-06,0.6229740234875731,1.58489319246111e-06,1.063590053459552,1.58489319246111e-06,0.06435158006135994,1.58489319246111e-06,0.4808908391493363,1.58489319246111e-06,0.4692860660200677
2.290867652767769e-06,1.0442226822867,2.290867652767769e-06,0.9355553394613616,2.290867652767769e-06,0.5570673837713775,2.290867652767769e-06,2.303696693670391,2.290867652767769e-06,0.3418198262264391,2.290867652767769e-06,0.3377740677654223,2.290867652767769e-06,0.1177621080291042,2.290867652767769e-06,1.490068080394492,2.290867652767769e-06,0.1768358236421491,2.290867652767769e-06,0.18421131408742,2.290867652767769e-06,1.017682251251669,2.290867652767769e-06,47.49373154085308,2.290867652767769e-06,0.4005732316294308,2.290867652767769e-06,0.6858251413721858,2.290867652767769e-06,0.6838138159855296,2.290867652767769e-06,1.349744751825488,2.290867652767769e-06,0.5909351171192317,2.290867652767769e-06,1.076390906389869,2.290867652767769e-06,0.06189148274974515,2.290867652767769e-06,0.4817880171026302,2.290867652767769e-06,0.469166972655066
3.311311214825905e-06,1.038382693122736,3.311311214825905e-06,0.9437470003327313,3.311311214825905e-06,0.5515881377155869,3.311311214825905e-06,2.539006871231468,3.311311214825905e-06,0.3407016178159509,3.311311214825905e-06,0.3364730226460887,3.311311214825905e-06,0.1163098261278181,3.311311214825905e-06,1.505718950435112,3.311311214825905e-06,0.1759623910424372,3.311311214825905e-06,0.1833647873548278,3.311311214825905e-06,1.025332085617533,3.311311214825905e-06,46.62781571728996,3.311311214825905e-06,0.3973387970228768,3.311311214825905e-06,0.6893438732267898,3.311311214825905e-06,0.6860760118250554,3.311311214825905e-06,1.349154321886829,3.311311214825905e-06,0.5622816134811958,3.311311214825905e-06,1.095088812174837,3.311311214825905e-06,0.05977739343435961,3.311311214825905e-06,0.4837190998747621,3.311311214825905e-06,0.4700234238469911
4.786300923226374e-06,1.032696012241339,4.786300923226374e-06,0.9519325263054408,4.786300923226374e-06,0.5481529992695601,4.786300923226374e-06,2.815343442707343,4.786300923226374e-06,0.3397143142131451,4.786300923226374e-06,0.3353870605177523,4.786300923226374e-06,0.1150899233012011,4.786300923226374e-06,1.517055515974321,4.786300923226374e-06,0.1752243974648803,4.786300923226374e-06,0.1826459437673868,4.786300923226374e-06,1.031432883110323,4.786300923226374e-06,45.70130531802134,4.786300923226374e-06,0.3939909732730751,4.786300923226374e-06,0.6920216606042533,4.786300923226374e-06,0.6872443178748405,4.786300923226374e-06,1.351472375600256,4.786300923226374e-06,0.5368702941708304,4.786300923226374e-06,1.115817071499831,4.786300923226374e-06,0.05802024881449535,4.786300923226374e-06,0.4863226652054948,4.786300923226374e-06,0.4715464745101544
6.918309709189351e-06,1.02748787820292,6.918309709189351e-06,0.9596138636594909,6.918309709189351e-06,0.5467268691059552,6.918309709189351e-06,3.105219517615168,6.918309709189351e-06,0.3388418228460747,6.918309709189351e-06,0.3345392731413421,6.918309709189351e-06,0.1141111382202281,6.918309709189351e-06,1.522351183031214,6.918309709189351e-06,0.1745922863067288,6.918309709189351e-06,0.1820214321053333,6.918309709189351e-06,1.035453554768708,6.918309709189351e-06,44.65544315193299,6.918309709189351e-06,0.39029622886221,6.918309709189351e-06,0.6935345168438991,6.918309709189351e-06,0.6867495163989821,6.918309709189351e-06,1.356944965902837,6.918309709189351e-06,0.5144033768082255,6.918309709189351e-06,1.133970955485354,6.918309709189351e-06,0.05661101690116744,6.918309709189351e-06,0.4891794851952298,6.918309709189351e-06,0.47337384265962
1e-05,1.023016973174107,1e-05,0.9663681455980335,1e-05,0.5469610613754881,1e-05,3.370185024014978,1e-05,0.3380615767787726,1e-05,0.3339362957383463,1e-05,0.1133677611868183,1e-05,1.520481935940422,1e-05,0.1740288564071122,1e-05,0.1814510923787393,1e-05,1.037057276100594,1e-05,43.44115863283739,1e-05,0.3860857210433635,1e-05,0.6936701091270163,1e-05,0.683757926240981,1e-05,1.365719619699522,1e-05,0.4945408109073229,1e-05,1.145116282099915,1e-05,0.05552838720107239,1e-05,0.4918824083035336,1e-05,0.4751493139566334
